N,replica,metric,value
316,15,lcc_ratio,0.7183544303797469
316,15,avg_shortest_path_lcc,3.059139994542123
316,15,diameter_lcc,8.0
316,15,degree_assortativity_ud,-0.39802608737066036
316,15,avg_clustering_ud,0.0
316,15,modularity_ud,0.6488445265158307
316,16,n_nodes,316.0
316,16,n_edges,304.0
316,16,lcc_nodes,227.0
316,16,lcc_ratio,0.7183544303797469
316,16,avg_shortest_path_lcc,3.059139994542123
316,16,diameter_lcc,8.0
316,16,degree_assortativity_ud,-0.39802608737066036
316,16,avg_clustering_ud,0.0
316,16,modularity_ud,0.6446538061601349
316,17,n_nodes,316.0
316,17,n_edges,304.0
316,17,lcc_nodes,227.0
316,17,lcc_ratio,0.7183544303797469
316,17,avg_shortest_path_lcc,3.059139994542123
316,17,diameter_lcc,8.0
316,17,degree_assortativity_ud,-0.39802608737066036
316,17,avg_clustering_ud,0.0
316,17,modularity_ud,0.6446538061601349
316,18,n_nodes,316.0
316,18,n_edges,304.0
316,18,lcc_nodes,227.0
316,18,lcc_ratio,0.7183544303797469
316,18,avg_shortest_path_lcc,3.059139994542123
316,18,diameter_lcc,8.0
316,18,degree_assortativity_ud,-0.39802608737066036
316,18,avg_clustering_ud,0.0
316,18,modularity_ud,0.6446538061601349
316,19,n_nodes,316.0
316,19,n_edges,304.0
316,19,lcc_nodes,227.0
316,19,lcc_ratio,0.7183544303797469
316,19,avg_shortest_path_lcc,3.059139994542123
316,19,diameter_lcc,8.0
316,19,degree_assortativity_ud,-0.39802608737066036
316,19,avg_clustering_ud,0.0
316,19,modularity_ud,0.6446538061601349
316,20,n_nodes,316.0
316,20,n_edges,304.0
316,20,lcc_nodes,227.0
316,20,lcc_ratio,0.7183544303797469
316,20,avg_shortest_path_lcc,3.059139994542123
316,20,diameter_lcc,8.0
316,20,degree_assortativity_ud,-0.39802608737066036
316,20,avg_clustering_ud,0.0
316,20,modularity_ud,0.6448779088529528
316,21,n_nodes,316.0
316,21,n_edges,304.0
316,21,lcc_nodes,227.0
316,21,lcc_ratio,0.7183544303797469
316,21,avg_shortest_path_lcc,3.059139994542123
316,21,diameter_lcc,8.0
316,21,degree_assortativity_ud,-0.39802608737066036
316,21,avg_clustering_ud,0.0
316,21,modularity_ud,0.6488445265158307
316,22,n_nodes,316.0
316,22,n_edges,304.0
316,22,lcc_nodes,227.0
316,22,lcc_ratio,0.7183544303797469
316,22,avg_shortest_path_lcc,3.059139994542123
316,22,diameter_lcc,8.0
316,22,degree_assortativity_ud,-0.39802608737066036
316,22,avg_clustering_ud,0.0
316,22,modularity_ud,0.6400821112266485
316,23,n_nodes,316.0
316,23,n_edges,304.0
316,23,lcc_nodes,227.0
316,23,lcc_ratio,0.7183544303797469
316,23,avg_shortest_path_lcc,3.059139994542123
316,23,diameter_lcc,8.0
316,23,degree_assortativity_ud,-0.39802608737066036
316,23,avg_clustering_ud,0.0
316,23,modularity_ud,0.6446538061601349
316,24,n_nodes,316.0
316,24,n_edges,304.0
316,24,lcc_nodes,227.0
316,24,lcc_ratio,0.7183544303797469
316,24,avg_shortest_path_lcc,3.059139994542123
316,24,diameter_lcc,8.0
316,24,degree_assortativity_ud,-0.39802608737066036
316,24,avg_clustering_ud,0.0
316,24,modularity_ud,0.6488445265158307
316,25,n_nodes,316.0
316,25,n_edges,304.0
316,25,lcc_nodes,227.0
316,25,lcc_ratio,0.7183544303797469
316,25,avg_shortest_path_lcc,3.059139994542123
316,25,diameter_lcc,8.0
316,25,degree_assortativity_ud,-0.39802608737066036
316,25,avg_clustering_ud,0.0
316,25,modularity_ud,0.6488445265158307
316,26,n_nodes,316.0
316,26,n_edges,304.0
316,26,lcc_nodes,227.0
316,26,lcc_ratio,0.7183544303797469
316,26,avg_shortest_path_lcc,3.059139994542123
316,26,diameter_lcc,8.0
316,26,degree_assortativity_ud,-0.39802608737066036
316,26,avg_clustering_ud,0.0
316,26,modularity_ud,0.6446538061601349
316,27,n_nodes,316.0
316,27,n_edges,304.0
316,27,lcc_nodes,227.0
316,27,lcc_ratio,0.7183544303797469
316,27,avg_shortest_path_lcc,3.059139994542123
316,27,diameter_lcc,8.0
316,27,degree_assortativity_ud,-0.39802608737066036
316,27,avg_clustering_ud,0.0
316,27,modularity_ud,0.6446538061601349
316,28,n_nodes,316.0
316,28,n_edges,304.0
316,28,lcc_nodes,227.0
316,28,lcc_ratio,0.7183544303797469
316,28,avg_shortest_path_lcc,3.059139994542123
316,28,diameter_lcc,8.0
316,28,degree_assortativity_ud,-0.39802608737066036
316,28,avg_clustering_ud,0.0
316,28,modularity_ud,0.6448779088529528
316,29,n_nodes,316.0
316,29,n_edges,304.0
316,29,lcc_nodes,227.0
316,29,lcc_ratio,0.7183544303797469
316,29,avg_shortest_path_lcc,3.059139994542123
316,29,diameter_lcc,8.0
316,29,degree_assortativity_ud,-0.39802608737066036
316,29,avg_clustering_ud,0.0
316,29,modularity_ud,0.6488445265158307
316,30,n_nodes,316.0
316,30,n_edges,304.0
316,30,lcc_nodes,227.0
316,30,lcc_ratio,0.7183544303797469
316,30,avg_shortest_path_lcc,3.059139994542123
316,30,diameter_lcc,8.0
316,30,degree_assortativity_ud,-0.39802608737066036
316,30,avg_clustering_ud,0.0
316,30,modularity_ud,0.6446538061601349
316,31,n_nodes,316.0
316,31,n_edges,304.0
316,31,lcc_nodes,227.0
316,31,lcc_ratio,0.7183544303797469
316,31,avg_shortest_path_lcc,3.059139994542123
316,31,diameter_lcc,8.0
316,31,degree_assortativity_ud,-0.39802608737066036
316,31,avg_clustering_ud,0.0
316,31,modularity_ud,0.6402076087346266
316,32,n_nodes,316.0
316,32,n_edges,304.0
316,32,lcc_nodes,227.0
316,32,lcc_ratio,0.7183544303797469
316,32,avg_shortest_path_lcc,3.059139994542123
316,32,diameter_lcc,8.0
316,32,degree_assortativity_ud,-0.39802608737066036
316,32,avg_clustering_ud,0.0
316,32,modularity_ud,0.6446538061601349
316,33,n_nodes,316.0
316,33,n_edges,304.0
316,33,lcc_nodes,227.0
316,33,lcc_ratio,0.7183544303797469
316,33,avg_shortest_path_lcc,3.059139994542123
316,33,diameter_lcc,8.0
316,33,degree_assortativity_ud,-0.39802608737066036
316,33,avg_clustering_ud,0.0
316,33,modularity_ud,0.6446538061601349
316,34,n_nodes,316.0
316,34,n_edges,304.0
316,34,lcc_nodes,227.0
316,34,lcc_ratio,0.7183544303797469
316,34,avg_shortest_path_lcc,3.059139994542123
316,34,diameter_lcc,8.0
316,34,degree_assortativity_ud,-0.39802608737066036
316,34,avg_clustering_ud,0.0
316,34,modularity_ud,0.6488445265158307
316,35,n_nodes,316.0
316,35,n_edges,304.0
316,35,lcc_nodes,227.0
316,35,lcc_ratio,0.7183544303797469
316,35,avg_shortest_path_lcc,3.059139994542123
316,35,diameter_lcc,8.0
316,35,degree_assortativity_ud,-0.39802608737066036
316,35,avg_clustering_ud,0.0
316,35,modularity_ud,0.6446538061601349
316,36,n_nodes,316.0
316,36,n_edges,304.0
316,36,lcc_nodes,227.0
316,36,lcc_ratio,0.7183544303797469
316,36,avg_shortest_path_lcc,3.059139994542123
316,36,diameter_lcc,8.0
316,36,degree_assortativity_ud,-0.39802608737066036
316,36,avg_clustering_ud,0.0
316,36,modularity_ud,0.6446538061601349
316,37,n_nodes,316.0
316,37,n_edges,304.0
316,37,lcc_nodes,227.0
316,37,lcc_ratio,0.7183544303797469
316,37,avg_shortest_path_lcc,3.059139994542123
316,37,diameter_lcc,8.0
316,37,degree_assortativity_ud,-0.39802608737066036
316,37,avg_clustering_ud,0.0
316,37,modularity_ud,0.6448779088529528
316,38,n_nodes,316.0
316,38,n_edges,304.0
316,38,lcc_nodes,227.0
316,38,lcc_ratio,0.7183544303797469
316,38,avg_shortest_path_lcc,3.059139994542123
316,38,diameter_lcc,8.0
316,38,degree_assortativity_ud,-0.39802608737066036
316,38,avg_clustering_ud,0.0
316,38,modularity_ud,0.6448779088529528
316,39,n_nodes,316.0
316,39,n_edges,304.0
316,39,lcc_nodes,227.0
316,39,lcc_ratio,0.7183544303797469
316,39,avg_shortest_path_lcc,3.059139994542123
316,39,diameter_lcc,8.0
316,39,degree_assortativity_ud,-0.39802608737066036
316,39,avg_clustering_ud,0.0
316,39,modularity_ud,0.6446538061601349
316,40,n_nodes,316.0
316,40,n_edges,304.0
316,40,lcc_nodes,227.0
316,40,lcc_ratio,0.7183544303797469
316,40,avg_shortest_path_lcc,3.059139994542123
316,40,diameter_lcc,8.0
316,40,degree_assortativity_ud,-0.39802608737066036
316,40,avg_clustering_ud,0.0
316,40,modularity_ud,0.6488445265158307
316,41,n_nodes,316.0
316,41,n_edges,304.0
316,41,lcc_nodes,227.0
316,41,lcc_ratio,0.7183544303797469
316,41,avg_shortest_path_lcc,3.059139994542123
316,41,diameter_lcc,8.0
316,41,degree_assortativity_ud,-0.39802608737066036
316,41,avg_clustering_ud,0.0
316,41,modularity_ud,0.6402076087346266
316,42,n_nodes,316.0
316,42,n_edges,304.0
316,42,lcc_nodes,227.0
316,42,lcc_ratio,0.7183544303797469
316,42,avg_shortest_path_lcc,3.059139994542123
316,42,diameter_lcc,8.0
316,42,degree_assortativity_ud,-0.39802608737066036
316,42,avg_clustering_ud,0.0
316,42,modularity_ud,0.6446538061601349
316,43,n_nodes,316.0
316,43,n_edges,304.0
316,43,lcc_nodes,227.0
316,43,lcc_ratio,0.7183544303797469
316,43,avg_shortest_path_lcc,3.059139994542123
316,43,diameter_lcc,8.0
316,43,degree_assortativity_ud,-0.39802608737066036
316,43,avg_clustering_ud,0.0
316,43,modularity_ud,0.6446538061601349
316,44,n_nodes,316.0
316,44,n_edges,304.0
316,44,lcc_nodes,227.0
316,44,lcc_ratio,0.7183544303797469
316,44,avg_shortest_path_lcc,3.059139994542123
316,44,diameter_lcc,8.0
316,44,degree_assortativity_ud,-0.39802608737066036
316,44,avg_clustering_ud,0.0
316,44,modularity_ud,0.6488445265158307
316,45,n_nodes,316.0
316,45,n_edges,304.0
316,45,lcc_nodes,227.0
316,45,lcc_ratio,0.7183544303797469
316,45,avg_shortest_path_lcc,3.059139994542123
316,45,diameter_lcc,8.0
316,45,degree_assortativity_ud,-0.39802608737066036
316,45,avg_clustering_ud,0.0
316,45,modularity_ud,0.6446538061601349
316,46,n_nodes,316.0
316,46,n_edges,304.0
316,46,lcc_nodes,227.0
316,46,lcc_ratio,0.7183544303797469
316,46,avg_shortest_path_lcc,3.059139994542123
316,46,diameter_lcc,8.0
316,46,degree_assortativity_ud,-0.39802608737066036
316,46,avg_clustering_ud,0.0
316,46,modularity_ud,0.6488445265158307
316,47,n_nodes,316.0
316,47,n_edges,304.0
316,47,lcc_nodes,227.0
316,47,lcc_ratio,0.7183544303797469
316,47,avg_shortest_path_lcc,3.059139994542123
316,47,diameter_lcc,8.0
316,47,degree_assortativity_ud,-0.39802608737066036
316,47,avg_clustering_ud,0.0
316,47,modularity_ud,0.6448779088529528
316,48,n_nodes,316.0
316,48,n_edges,304.0
316,48,lcc_nodes,227.0
316,48,lcc_ratio,0.7183544303797469
316,48,avg_shortest_path_lcc,3.059139994542123
316,48,diameter_lcc,8.0
316,48,degree_assortativity_ud,-0.39802608737066036
316,48,avg_clustering_ud,0.0
316,48,modularity_ud,0.6446538061601349
316,49,n_nodes,316.0
316,49,n_edges,304.0
316,49,lcc_nodes,227.0
316,49,lcc_ratio,0.7183544303797469
316,49,avg_shortest_path_lcc,3.059139994542123
316,49,diameter_lcc,8.0
316,49,degree_assortativity_ud,-0.39802608737066036
316,49,avg_clustering_ud,0.0
316,49,modularity_ud,0.6402076087346266
316,50,n_nodes,316.0
316,50,n_edges,304.0
316,50,lcc_nodes,227.0
316,50,lcc_ratio,0.7183544303797469
316,50,avg_shortest_path_lcc,3.059139994542123
316,50,diameter_lcc,8.0
316,50,degree_assortativity_ud,-0.39802608737066036
316,50,avg_clustering_ud,0.0
316,50,modularity_ud,0.6446538061601349
316,51,n_nodes,316.0
316,51,n_edges,304.0
316,51,lcc_nodes,227.0
316,51,lcc_ratio,0.7183544303797469
316,51,avg_shortest_path_lcc,3.059139994542123
316,51,diameter_lcc,8.0
316,51,degree_assortativity_ud,-0.39802608737066036
316,51,avg_clustering_ud,0.0
316,51,modularity_ud,0.6488445265158307
316,52,n_nodes,316.0
316,52,n_edges,304.0
316,52,lcc_nodes,227.0
316,52,lcc_ratio,0.7183544303797469
316,52,avg_shortest_path_lcc,3.059139994542123
316,52,diameter_lcc,8.0
316,52,degree_assortativity_ud,-0.39802608737066036
316,52,avg_clustering_ud,0.0
316,52,modularity_ud,0.6402076087346266
316,53,n_nodes,316.0
316,53,n_edges,304.0
316,53,lcc_nodes,227.0
316,53,lcc_ratio,0.7183544303797469
316,53,avg_shortest_path_lcc,3.059139994542123
316,53,diameter_lcc,8.0
316,53,degree_assortativity_ud,-0.39802608737066036
316,53,avg_clustering_ud,0.0
316,53,modularity_ud,0.6400821112266485
316,54,n_nodes,316.0
316,54,n_edges,304.0
316,54,lcc_nodes,227.0
316,54,lcc_ratio,0.7183544303797469
316,54,avg_shortest_path_lcc,3.059139994542123
316,54,diameter_lcc,8.0
316,54,degree_assortativity_ud,-0.39802608737066036
316,54,avg_clustering_ud,0.0
316,54,modularity_ud,0.6488445265158307
316,55,n_nodes,316.0
316,55,n_edges,304.0
316,55,lcc_nodes,227.0
316,55,lcc_ratio,0.7183544303797469
316,55,avg_shortest_path_lcc,3.059139994542123
316,55,diameter_lcc,8.0
316,55,degree_assortativity_ud,-0.39802608737066036
316,55,avg_clustering_ud,0.0
316,55,modularity_ud,0.6446538061601349
316,56,n_nodes,316.0
316,56,n_edges,304.0
316,56,lcc_nodes,227.0
316,56,lcc_ratio,0.7183544303797469
316,56,avg_shortest_path_lcc,3.059139994542123
316,56,diameter_lcc,8.0
316,56,degree_assortativity_ud,-0.39802608737066036
316,56,avg_clustering_ud,0.0
316,56,modularity_ud,0.6446538061601349
316,57,n_nodes,316.0
316,57,n_edges,304.0
316,57,lcc_nodes,227.0
316,57,lcc_ratio,0.7183544303797469
316,57,avg_shortest_path_lcc,3.059139994542123
316,57,diameter_lcc,8.0
316,57,degree_assortativity_ud,-0.39802608737066036
316,57,avg_clustering_ud,0.0
316,57,modularity_ud,0.6446538061601349
316,58,n_nodes,316.0
316,58,n_edges,304.0
316,58,lcc_nodes,227.0
316,58,lcc_ratio,0.7183544303797469
316,58,avg_shortest_path_lcc,3.059139994542123
316,58,diameter_lcc,8.0
316,58,degree_assortativity_ud,-0.39802608737066036
316,58,avg_clustering_ud,0.0
316,58,modularity_ud,0.6448779088529528
316,59,n_nodes,316.0
316,59,n_edges,304.0
316,59,lcc_nodes,227.0
316,59,lcc_ratio,0.7183544303797469
316,59,avg_shortest_path_lcc,3.059139994542123
316,59,diameter_lcc,8.0
316,59,degree_assortativity_ud,-0.39802608737066036
316,59,avg_clustering_ud,0.0
316,59,modularity_ud,0.6448779088529528
316,60,n_nodes,316.0
316,60,n_edges,304.0
316,60,lcc_nodes,227.0
316,60,lcc_ratio,0.7183544303797469
316,60,avg_shortest_path_lcc,3.059139994542123
316,60,diameter_lcc,8.0
316,60,degree_assortativity_ud,-0.39802608737066036
316,60,avg_clustering_ud,0.0
316,60,modularity_ud,0.6446538061601349
316,61,n_nodes,316.0
316,61,n_edges,304.0
316,61,lcc_nodes,227.0
316,61,lcc_ratio,0.7183544303797469
316,61,avg_shortest_path_lcc,3.059139994542123
316,61,diameter_lcc,8.0
316,61,degree_assortativity_ud,-0.39802608737066036
316,61,avg_clustering_ud,0.0
316,61,modularity_ud,0.6446538061601349
316,62,n_nodes,316.0
316,62,n_edges,304.0
316,62,lcc_nodes,227.0
316,62,lcc_ratio,0.7183544303797469
316,62,avg_shortest_path_lcc,3.059139994542123
316,62,diameter_lcc,8.0
316,62,degree_assortativity_ud,-0.39802608737066036
316,62,avg_clustering_ud,0.0
316,62,modularity_ud,0.6446538061601349
316,63,n_nodes,316.0
316,63,n_edges,304.0
316,63,lcc_nodes,227.0
316,63,lcc_ratio,0.7183544303797469
316,63,avg_shortest_path_lcc,3.059139994542123
316,63,diameter_lcc,8.0
316,63,degree_assortativity_ud,-0.39802608737066036
316,63,avg_clustering_ud,0.0
316,63,modularity_ud,0.6446538061601349
316,64,n_nodes,316.0
316,64,n_edges,304.0
316,64,lcc_nodes,227.0
316,64,lcc_ratio,0.7183544303797469
316,64,avg_shortest_path_lcc,3.059139994542123
316,64,diameter_lcc,8.0
316,64,degree_assortativity_ud,-0.39802608737066036
316,64,avg_clustering_ud,0.0
316,64,modularity_ud,0.6488445265158307
316,65,n_nodes,316.0
316,65,n_edges,304.0
316,65,lcc_nodes,227.0
316,65,lcc_ratio,0.7183544303797469
316,65,avg_shortest_path_lcc,3.059139994542123
316,65,diameter_lcc,8.0
316,65,degree_assortativity_ud,-0.39802608737066036
316,65,avg_clustering_ud,0.0
316,65,modularity_ud,0.6446538061601349
316,66,n_nodes,316.0
316,66,n_edges,304.0
316,66,lcc_nodes,227.0
316,66,lcc_ratio,0.7183544303797469
316,66,avg_shortest_path_lcc,3.059139994542123
316,66,diameter_lcc,8.0
316,66,degree_assortativity_ud,-0.39802608737066036
316,66,avg_clustering_ud,0.0
316,66,modularity_ud,0.6446538061601349
316,67,n_nodes,316.0
316,67,n_edges,304.0
316,67,lcc_nodes,227.0
316,67,lcc_ratio,0.7183544303797469
316,67,avg_shortest_path_lcc,3.059139994542123
316,67,diameter_lcc,8.0
316,67,degree_assortativity_ud,-0.39802608737066036
316,67,avg_clustering_ud,0.0
316,67,modularity_ud,0.6446538061601349
316,68,n_nodes,316.0
316,68,n_edges,304.0
316,68,lcc_nodes,227.0
316,68,lcc_ratio,0.7183544303797469
316,68,avg_shortest_path_lcc,3.059139994542123
316,68,diameter_lcc,8.0
316,68,degree_assortativity_ud,-0.39802608737066036
316,68,avg_clustering_ud,0.0
316,68,modularity_ud,0.6402076087346266
316,69,n_nodes,316.0
316,69,n_edges,304.0
316,69,lcc_nodes,227.0
316,69,lcc_ratio,0.7183544303797469
316,69,avg_shortest_path_lcc,3.059139994542123
316,69,diameter_lcc,8.0
316,69,degree_assortativity_ud,-0.39802608737066036
316,69,avg_clustering_ud,0.0
316,69,modularity_ud,0.6446538061601349
316,70,n_nodes,316.0
316,70,n_edges,304.0
316,70,lcc_nodes,227.0
316,70,lcc_ratio,0.7183544303797469
316,70,avg_shortest_path_lcc,3.059139994542123
316,70,diameter_lcc,8.0
316,70,degree_assortativity_ud,-0.39802608737066036
316,70,avg_clustering_ud,0.0
316,70,modularity_ud,0.6402076087346266
316,71,n_nodes,316.0
316,71,n_edges,304.0
316,71,lcc_nodes,227.0
316,71,lcc_ratio,0.7183544303797469
316,71,avg_shortest_path_lcc,3.059139994542123
316,71,diameter_lcc,8.0
316,71,degree_assortativity_ud,-0.39802608737066036
316,71,avg_clustering_ud,0.0
316,71,modularity_ud,0.6402076087346266
316,72,n_nodes,316.0
316,72,n_edges,304.0
316,72,lcc_nodes,227.0
316,72,lcc_ratio,0.7183544303797469
316,72,avg_shortest_path_lcc,3.059139994542123
316,72,diameter_lcc,8.0
316,72,degree_assortativity_ud,-0.39802608737066036
316,72,avg_clustering_ud,0.0
316,72,modularity_ud,0.6446538061601349
316,73,n_nodes,316.0
316,73,n_edges,304.0
316,73,lcc_nodes,227.0
316,73,lcc_ratio,0.7183544303797469
316,73,avg_shortest_path_lcc,3.059139994542123
316,73,diameter_lcc,8.0
316,73,degree_assortativity_ud,-0.39802608737066036
316,73,avg_clustering_ud,0.0
316,73,modularity_ud,0.6446538061601349
316,74,n_nodes,316.0
316,74,n_edges,304.0
316,74,lcc_nodes,227.0
316,74,lcc_ratio,0.7183544303797469
316,74,avg_shortest_path_lcc,3.059139994542123
316,74,diameter_lcc,8.0
316,74,degree_assortativity_ud,-0.39802608737066036
316,74,avg_clustering_ud,0.0
316,74,modularity_ud,0.6488445265158307
316,75,n_nodes,316.0
316,75,n_edges,304.0
316,75,lcc_nodes,227.0
316,75,lcc_ratio,0.7183544303797469
316,75,avg_shortest_path_lcc,3.059139994542123
316,75,diameter_lcc,8.0
316,75,degree_assortativity_ud,-0.39802608737066036
316,75,avg_clustering_ud,0.0
316,75,modularity_ud,0.6446538061601349
316,76,n_nodes,316.0
316,76,n_edges,304.0
316,76,lcc_nodes,227.0
316,76,lcc_ratio,0.7183544303797469
316,76,avg_shortest_path_lcc,3.059139994542123
316,76,diameter_lcc,8.0
316,76,degree_assortativity_ud,-0.39802608737066036
316,76,avg_clustering_ud,0.0
316,76,modularity_ud,0.6446538061601349
316,77,n_nodes,316.0
316,77,n_edges,304.0
316,77,lcc_nodes,227.0
316,77,lcc_ratio,0.7183544303797469
316,77,avg_shortest_path_lcc,3.059139994542123
316,77,diameter_lcc,8.0
316,77,degree_assortativity_ud,-0.39802608737066036
316,77,avg_clustering_ud,0.0
316,77,modularity_ud,0.6446538061601349
316,78,n_nodes,316.0
316,78,n_edges,304.0
316,78,lcc_nodes,227.0
316,78,lcc_ratio,0.7183544303797469
316,78,avg_shortest_path_lcc,3.059139994542123
316,78,diameter_lcc,8.0
316,78,degree_assortativity_ud,-0.39802608737066036
316,78,avg_clustering_ud,0.0
316,78,modularity_ud,0.6446538061601349
316,79,n_nodes,316.0
316,79,n_edges,304.0
316,79,lcc_nodes,227.0
316,79,lcc_ratio,0.7183544303797469
316,79,avg_shortest_path_lcc,3.059139994542123
316,79,diameter_lcc,8.0
316,79,degree_assortativity_ud,-0.39802608737066036
316,79,avg_clustering_ud,0.0
316,79,modularity_ud,0.6446538061601349
316,80,n_nodes,316.0
316,80,n_edges,304.0
316,80,lcc_nodes,227.0
316,80,lcc_ratio,0.7183544303797469
316,80,avg_shortest_path_lcc,3.059139994542123
316,80,diameter_lcc,8.0
316,80,degree_assortativity_ud,-0.39802608737066036
316,80,avg_clustering_ud,0.0
316,80,modularity_ud,0.6446538061601349
316,81,n_nodes,316.0
316,81,n_edges,304.0
316,81,lcc_nodes,227.0
316,81,lcc_ratio,0.7183544303797469
316,81,avg_shortest_path_lcc,3.059139994542123
316,81,diameter_lcc,8.0
316,81,degree_assortativity_ud,-0.39802608737066036
316,81,avg_clustering_ud,0.0
316,81,modularity_ud,0.6448779088529528
316,82,n_nodes,316.0
316,82,n_edges,304.0
316,82,lcc_nodes,227.0
316,82,lcc_ratio,0.7183544303797469
316,82,avg_shortest_path_lcc,3.059139994542123
316,82,diameter_lcc,8.0
316,82,degree_assortativity_ud,-0.39802608737066036
316,82,avg_clustering_ud,0.0
316,82,modularity_ud,0.6402076087346266
316,83,n_nodes,316.0
316,83,n_edges,304.0
316,83,lcc_nodes,227.0
316,83,lcc_ratio,0.7183544303797469
316,83,avg_shortest_path_lcc,3.059139994542123
316,83,diameter_lcc,8.0
316,83,degree_assortativity_ud,-0.39802608737066036
316,83,avg_clustering_ud,0.0
316,83,modularity_ud,0.6446538061601349
316,84,n_nodes,316.0
316,84,n_edges,304.0
316,84,lcc_nodes,227.0
316,84,lcc_ratio,0.7183544303797469
316,84,avg_shortest_path_lcc,3.059139994542123
316,84,diameter_lcc,8.0
316,84,degree_assortativity_ud,-0.39802608737066036
316,84,avg_clustering_ud,0.0
316,84,modularity_ud,0.6448779088529528
316,85,n_nodes,316.0
316,85,n_edges,304.0
316,85,lcc_nodes,227.0
316,85,lcc_ratio,0.7183544303797469
316,85,avg_shortest_path_lcc,3.059139994542123
316,85,diameter_lcc,8.0
316,85,degree_assortativity_ud,-0.39802608737066036
316,85,avg_clustering_ud,0.0
316,85,modularity_ud,0.6402076087346266
316,86,n_nodes,316.0
316,86,n_edges,304.0
316,86,lcc_nodes,227.0
316,86,lcc_ratio,0.7183544303797469
316,86,avg_shortest_path_lcc,3.059139994542123
316,86,diameter_lcc,8.0
316,86,degree_assortativity_ud,-0.39802608737066036
